series_id        	year	period	       value	footnote_codes
PRS31006152      	2019	Q02	        -5.0	
PRS31006152      	2019	Q03	        -4.4	
PRS31006152      	2019	Q04	         8.0	
PRS31006152      	2019	Q05	         0.1	
PRS31006152      	2020	Q01	         4.2	R
PRS31006152      	2020	Q02	        37.7	R
PRS31006152      	2020	Q03	       -20.5	R
PRS31006152      	2020	Q04	         8.9	
PRS31006152      	2020	Q05	         5.6	R
PRS31006152      	2021	Q01	        -1.8	R
PRS31006152      	2021	Q02	         0.9	R
PRS31006152      	2021	Q03	       -13.0	R
PRS31006152      	2021	Q04	        -0.9	R
PRS31006152      	2021	Q05	        -1.3	
PRS31006152      	2022	Q01	        -9.0	R
PRS31006152      	2022	Q02	        -6.8	R
PRS31006152      	2022	Q03	         2.6	R
PRS31006152      	2022	Q04	        -5.7	R
PRS31006152      	2022	Q05	        -5.4	
PRS31006152      	2023	Q01	        -0.5	R
PRS31006152      	2023	Q02	         9.3	R
PRS31006152      	2023	Q03	         2.2	R
PRS31006152      	2023	Q04	         5.6	
PRS31006152      	2023	Q05	         0.7	R
PRS31006152      	2024	Q01	         5.6	R
PRS31006152      	2024	Q02	       -10.9	R
PRS31006152      	2024	Q03	         4.7	R
PRS31006152      	2024	Q04	         1.1	R
PRS31006152      	2024	Q05	         1.6	R
PRS31006153      	1995	Q01	      81.084	R
PRS31006153      	1995	Q02	      82.010	R
PRS31006153      	1995	Q03	      82.420	R
PRS31006153      	1995	Q04	      82.612	R
PRS31006153      	1995	Q05	      81.596	R
PRS31006153      	1996	Q01	      82.440	R
PRS31006153      	1996	Q02	      82.014	R
PRS31006153      	1996	Q03	      81.864	R
PRS31006153      	1996	Q04	      81.042	R
PRS31006153      	1996	Q05	      81.419	R
PRS31006153      	1997	Q01	      80.301	R
PRS31006153      	1997	Q02	      80.709	R
PRS31006153      	1997	Q03	      80.791	R
PRS31006153      	1997	Q04	      82.125	R
PRS31006153      	1997	Q05	      80.577	R
PRS31006153      	1998	Q01	      82.876	R
PRS31006153      	1998	Q02	      84.471	R
PRS31006153      	1998	Q03	      85.429	R
PRS31006153      	1998	Q04	      85.569	R
PRS31006153      	1998	Q05	      84.150	R
PRS31006153      	1999	Q01	      87.141	R
PRS31006153      	1999	Q02	      87.364	R
PRS31006153      	1999	Q03	      87.493	R
PRS31006153      	1999	Q04	      88.855	R
PRS31006153      	1999	Q05	      87.279	R
PRS31006153      	2000	Q01	      92.072	R
PRS31006153      	2000	Q02	      89.758	R
PRS31006153      	2000	Q03	      90.971	R
PRS31006153      	2000	Q04	      89.932	R
PRS31006153      	2000	Q05	      90.229	R
PRS31006153      	2001	Q01	      89.632	R
PRS31006153      	2001	Q02	      89.707	R
PRS31006153      	2001	Q03	      89.344	R
PRS31006153      	2001	Q04	      91.512	R
PRS31006153      	2001	Q05	      89.539	R
PRS31006153      	2002	Q01	      90.970	R
PRS31006153      	2002	Q02	      91.473	R
PRS31006153      	2002	Q03	      91.437	R
PRS31006153      	2002	Q04	      91.874	R
PRS31006153      	2002	Q05	      90.956	R
PRS31006153      	2003	Q01	      91.596	R
PRS31006153      	2003	Q02	      93.461	R
PRS31006153      	2003	Q03	      94.654	R
PRS31006153      	2003	Q04	      96.048	R
PRS31006153      	2003	Q05	      93.464	R
PRS31006153      	2004	Q01	      93.045	R
PRS31006153      	2004	Q02	      94.662	R
PRS31006153      	2004	Q03	      96.646	R
PRS31006153      	2004	Q04	      95.488	R
PRS31006153      	2004	Q05	      94.495	R
PRS31006153      	2005	Q01	      95.463	R
PRS31006153      	2005	Q02	      95.586	R
PRS31006153      	2005	Q03	      95.103	R
PRS31006153      	2005	Q04	      93.666	R
PRS31006153      	2005	Q05	      94.455	R
PRS31006153      	2006	Q01	      95.792	R
PRS31006153      	2006	Q02	      93.927	R
PRS31006153      	2006	Q03	      92.849	R
PRS31006153      	2006	Q04	      95.744	R
PRS31006153      	2006	Q05	      94.293	R
PRS31006153      	2007	Q01	      96.579	R
PRS31006153      	2007	Q02	      95.356	R
PRS31006153      	2007	Q03	      95.127	R
PRS31006153      	2007	Q04	      94.770	R
PRS31006153      	2007	Q05	      95.392	R
PRS31006153      	2008	Q01	      93.829	R
PRS31006153      	2008	Q02	      93.363	R
PRS31006153      	2008	Q03	      93.314	R
PRS31006153      	2008	Q04	      98.296	R
PRS31006153      	2008	Q05	      94.549	R
PRS31006153      	2009	Q01	      97.287	R
PRS31006153      	2009	Q02	     100.549	R
PRS31006153      	2009	Q03	      99.838	R
PRS31006153      	2009	Q04	     100.149	R
PRS31006153      	2009	Q05	      99.480	R
PRS31006153      	2010	Q01	      96.551	R
PRS31006153      	2010	Q02	      98.593	R
PRS31006153      	2010	Q03	      98.573	R
PRS31006153      	2010	Q04	      99.316	R
PRS31006153      	2010	Q05	      98.341	R
PRS31006153      	2011	Q01	      99.714	R
PRS31006153      	2011	Q02	      97.020	R
PRS31006153      	2011	Q03	      97.479	R
PRS31006153      	2011	Q04	      95.091	R
PRS31006153      	2011	Q05	      97.262	R
PRS31006153      	2012	Q01	      97.140	R
PRS31006153      	2012	Q02	      96.535	R
PRS31006153      	2012	Q03	      95.992	R
PRS31006153      	2012	Q04	      96.180	R
PRS31006153      	2012	Q05	      96.384	R
PRS31006153      	2013	Q01	      94.835	R
PRS31006153      	2013	Q02	      95.230	R
PRS31006153      	2013	Q03	      94.881	R
PRS31006153      	2013	Q04	      94.482	R
PRS31006153      	2013	Q05	      94.775	R
PRS31006153      	2014	Q01	      95.543	R
PRS31006153      	2014	Q02	      94.402	R
PRS31006153      	2014	Q03	      94.627	R
PRS31006153      	2014	Q04	      96.065	R
PRS31006153      	2014	Q05	      95.072	R
PRS31006153      	2015	Q01	      98.087	R
PRS31006153      	2015	Q02	      98.255	R
PRS31006153      	2015	Q03	      98.539	R
PRS31006153      	2015	Q04	      98.348	R
PRS31006153      	2015	Q05	      98.299	R
PRS31006153      	2016	Q01	      98.471	R
PRS31006153      	2016	Q02	      97.604	R
PRS31006153      	2016	Q03	      98.331	R
PRS31006153      	2016	Q04	      98.583	R
PRS31006153      	2016	Q05	      98.229	R
PRS31006153      	2017	Q01	      98.871	R
PRS31006153      	2017	Q02	     100.282	R
PRS31006153      	2017	Q03	     100.247	R
PRS31006153      	2017	Q04	     100.506	R
PRS31006153      	2017	Q05	     100.000	
PRS31006153      	2018	Q01	     100.957	R
PRS31006153      	2018	Q02	      99.989	R
PRS31006153      	2018	Q03	      99.976	R
PRS31006153      	2018	Q04	     100.452	R
PRS31006153      	2018	Q05	     100.194	R
PRS31006153      	2019	Q01	     101.471	R
PRS31006153      	2019	Q02	     100.189	R
PRS31006153      	2019	Q03	      99.069	R
PRS31006153      	2019	Q04	     101.005	R
PRS31006153      	2019	Q05	     100.301	R
PRS31006153      	2020	Q01	     102.058	R
PRS31006153      	2020	Q02	     110.559	R
PRS31006153      	2020	Q03	     104.397	R
PRS31006153      	2020	Q04	     106.654	R
PRS31006153      	2020	Q05	     105.883	R
PRS31006153      	2021	Q01	     106.172	R
PRS31006153      	2021	Q02	     106.408	R
PRS31006153      	2021	Q03	     102.770	R
PRS31006153      	2021	Q04	     102.546	R
PRS31006153      	2021	Q05	     104.527	R
PRS31006153      	2022	Q01	     100.153	R
PRS31006153      	2022	Q02	      98.417	R
PRS31006153      	2022	Q03	      99.049	R
PRS31006153      	2022	Q04	      97.610	R
PRS31006153      	2022	Q05	      98.932	R
PRS31006153      	2023	Q01	      97.485	R
PRS31006153      	2023	Q02	      99.667	R
PRS31006153      	2023	Q03	     100.221	R
PRS31006153      	2023	Q04	     101.592	R
PRS31006153      	2023	Q05	      99.668	R
PRS31006153      	2024	Q01	     102.992	R
PRS31006153      	2024	Q02	     100.076	R
PRS31006153      	2024	Q03	     101.226	R
PRS31006153      	2024	Q04	     101.512	R
PRS31006153      	2024	Q05	     101.306	R
PRS31006161      	1995	Q01	         5.7	
PRS31006161      	1995	Q02	         4.0	
PRS31006161      	1995	Q03	         4.4	
PRS31006161      	1995	Q04	         3.9	
PRS31006161      	1995	Q05	         4.5	
PRS31006161      	1996	Q01	         3.3	R
PRS31006161      	1996	Q02	         5.9	
PRS31006161      	1996	Q03	         7.1	
PRS31006161      	1996	Q04	         6.5	
PRS31006161      	1996	Q05	         5.7	
PRS31006161      	1997	Q01	         8.0	
PRS31006161      	1997	Q02	         6.8	
PRS31006161      	1997	Q03	         6.6	
PRS31006161      	1997	Q04	         8.7	
PRS31006161      	1997	Q05	         7.5	
PRS31006161      	1998	Q01	         7.4	
PRS31006161      	1998	Q02	         5.2	
PRS31006161      	1998	Q03	         4.7	
PRS31006161      	1998	Q04	         5.0	
PRS31006161      	1998	Q05	         5.5	
PRS31006161      	1999	Q01	         6.6	
PRS31006161      	1999	Q02	         9.0	
PRS31006161      	1999	Q03	         7.8	
PRS31006161      	1999	Q04	         6.3	
PRS31006161      	1999	Q05	         7.4	
PRS31006161      	2000	Q01	         5.3	
PRS31006161      	2000	Q02	         4.0	
PRS31006161      	2000	Q03	         3.2	
PRS31006161      	2000	Q04	         0.5	
PRS31006161      	2000	Q05	         3.2	
PRS31006161      	2001	Q01	        -1.5	
PRS31006161      	2001	Q02	        -1.5	
PRS31006161      	2001	Q03	        -1.8	
PRS31006161      	2001	Q04	         0.2	
PRS31006161      	2001	Q05	        -1.2	
PRS31006161      	2002	Q01	         4.7	
PRS31006161      	2002	Q02	         7.8	
PRS31006161      	2002	Q03	        10.4	
PRS31006161      	2002	Q04	        11.5	
PRS31006161      	2002	Q05	         8.6	
PRS31006161      	2003	Q01	         9.0	
PRS31006161      	2003	Q02	         6.8	
PRS31006161      	2003	Q03	         7.2	
PRS31006161      	2003	Q04	         7.1	
PRS31006161      	2003	Q05	         7.5	
PRS31006161      	2004	Q01	         5.8	
PRS31006161      	2004	Q02	         3.6	
PRS31006161      	2004	Q03	         1.3	
PRS31006161      	2004	Q04	         0.8	
PRS31006161      	2004	Q05	         2.9	R
PRS31006161      	2005	Q01	         2.5	
PRS31006161      	2005	Q02	         4.0	
PRS31006161      	2005	Q03	         4.6	
PRS31006161      	2005	Q04	         5.9	
PRS31006161      	2005	Q05	         4.3	
PRS31006161      	2006	Q01	         4.1	
PRS31006161      	2006	Q02	         3.3	
PRS31006161      	2006	Q03	         3.4	R
PRS31006161      	2006	Q04	         1.6	
PRS31006161      	2006	Q05	         3.1	
PRS31006161      	2007	Q01	         3.2	
PRS31006161      	2007	Q02	         5.9	
PRS31006161      	2007	Q03	         6.2	
PRS31006161      	2007	Q04	         7.0	
PRS31006161      	2007	Q05	         5.6	R
PRS31006161      	2008	Q01	         5.3	R
PRS31006161      	2008	Q02	         1.1	R
PRS31006161      	2008	Q03	        -2.5	
PRS31006161      	2008	Q04	        -9.2	
PRS31006161      	2008	Q05	        -1.3	R
PRS31006161      	2009	Q01	       -12.9	
PRS31006161      	2009	Q02	       -10.7	
PRS31006161      	2009	Q03	        -2.5	R
PRS31006161      	2009	Q04	         7.0	R
PRS31006161      	2009	Q05	        -5.2	R
PRS31006161      	2010	Q01	        15.1	R
PRS31006161      	2010	Q02	        17.2	R
PRS31006161      	2010	Q03	        11.3	
PRS31006161      	2010	Q04	         7.7	R
PRS31006161      	2010	Q05	        12.8	
PRS31006161      	2011	Q01	         5.3	
PRS31006161      	2011	Q02	         1.2	
PRS31006161      	2011	Q03	         1.2	
PRS31006161      	2011	Q04	         0.8	R
PRS31006161      	2011	Q05	         2.1	
PRS31006161      	2012	Q01	         0.5	
PRS31006161      	2012	Q02	         1.4	
PRS31006161      	2012	Q03	        -0.4	R
PRS31006161      	2012	Q04	         0.2	R
PRS31006161      	2012	Q05	         0.4	
PRS31006161      	2013	Q01	         0.5	
PRS31006161      	2013	Q02	         1.3	
PRS31006161      	2013	Q03	         2.4	R
PRS31006161      	2013	Q04	         3.0	
PRS31006161      	2013	Q05	         1.8	R
PRS31006161      	2014	Q01	         1.5	
PRS31006161      	2014	Q02	         2.2	
PRS31006161      	2014	Q03	         1.9	
PRS31006161      	2014	Q04	         0.3	
PRS31006161      	2014	Q05	         1.5	
PRS31006161      	2015	Q01	        -0.4	
PRS31006161      	2015	Q02	        -2.1	
PRS31006161      	2015	Q03	        -2.5	
PRS31006161      	2015	Q04	        -3.0	R
PRS31006161      	2015	Q05	        -2.0	
PRS31006161      	2016	Q01	        -1.9	
PRS31006161      	2016	Q02	        -0.8	
PRS31006161      	2016	Q03	        -0.6	
PRS31006161      	2016	Q04	         0.9	R
PRS31006161      	2016	Q05	        -0.6	
PRS31006161      	2017	Q01	         0.9	
PRS31006161      	2017	Q02	         0.8	
PRS31006161      	2017	Q03	         0.0	
PRS31006161      	2017	Q04	         0.1	
PRS31006161      	2017	Q05	         0.5	R
PRS31006161      	2018	Q01	         0.5	R
PRS31006161      	2018	Q02	         0.0	
PRS31006161      	2018	Q03	         0.6	
PRS31006161      	2018	Q04	        -1.0	
PRS31006161      	2018	Q05	         0.0	
PRS31006161      	2019	Q01	        -3.8	
PRS31006161      	2019	Q02	        -4.6	R
PRS31006161      	2019	Q03	        -5.1	
PRS31006161      	2019	Q04	        -3.9	
PRS31006161      	2019	Q05	        -4.4	
PRS31006161      	2020	Q01	        -2.9	
PRS31006161      	2020	Q02	       -11.8	
PRS31006161      	2020	Q03	         1.6	R
PRS31006161      	2020	Q04	         1.6	R
PRS31006161      	2020	Q05	        -2.8	R
PRS31006161      	2021	Q01	         2.3	R
PRS31006161      	2021	Q02	        12.7	
PRS31006161      	2021	Q03	        -2.0	
PRS31006161      	2021	Q04	        -1.9	
PRS31006161      	2021	Q05	         2.4	R
PRS31006161      	2022	Q01	        -1.1	
PRS31006161      	2022	Q02	         0.1	R
PRS31006161      	2022	Q03	         0.1	R
PRS31006161      	2022	Q04	        -1.7	
PRS31006161      	2022	Q05	        -0.7	
PRS31006161      	2023	Q01	        -2.1	
PRS31006161      	2023	Q02	        -1.6	R
PRS31006161      	2023	Q03	        -1.3	R
PRS31006161      	2023	Q04	        -0.3	R
PRS31006161      	2023	Q05	        -1.3	R
PRS31006161      	2024	Q01	         0.6	R
PRS31006161      	2024	Q02	        -0.1	R
PRS31006161      	2024	Q03	        -0.1	R
PRS31006161      	2024	Q04	         0.3	R
PRS31006161      	2024	Q05	         0.2	R
PRS31006162      	1995	Q01	         4.1	R
PRS31006162      	1995	Q02	         1.2	
PRS31006162      	1995	Q03	         5.2	
PRS31006162      	1995	Q04	         5.0	
PRS31006162      	1995	Q05	         4.5	
PRS31006162      	1996	Q01	         1.6	
PRS31006162      	1996	Q02	        11.8	
PRS31006162      	1996	Q03	        10.2	
PRS31006162      	1996	Q04	         2.8	
PRS31006162      	1996	Q05	         5.7	
PRS31006162      	1997	Q01	         7.4	
PRS31006162      	1997	Q02	         7.0	
PRS31006162      	1997	Q03	         9.4	
PRS31006162      	1997	Q04	        11.0	
PRS31006162      	1997	Q05	         7.5	
PRS31006162      	1998	Q01	         2.5	
PRS31006162      	1998	Q02	        -1.7	
PRS31006162      	1998	Q03	         7.5	
PRS31006162      	1998	Q04	        12.3	
PRS31006162      	1998	Q05	         5.5	
PRS31006162      	1999	Q01	         8.7	
PRS31006162      	1999	Q02	         7.5	
PRS31006162      	1999	Q03	         3.1	
PRS31006162      	1999	Q04	         6.0	
PRS31006162      	1999	Q05	         7.4	
PRS31006162      	2000	Q01	         4.8	R
PRS31006162      	2000	Q02	         2.3	
PRS31006162      	2000	Q03	        -0.3	
PRS31006162      	2000	Q04	        -4.6	
PRS31006162      	2000	Q05	         3.2	
PRS31006162      	2001	Q01	        -3.4	
PRS31006162      	2001	Q02	         2.4	
PRS31006162      	2001	Q03	        -1.5	R
PRS31006162      	2001	Q04	         3.6	
PRS31006162      	2001	Q05	        -1.2	
PRS31006162      	2002	Q01	        14.9	R
PRS31006162      	2002	Q02	        15.2	
PRS31006162      	2002	Q03	         8.4	
PRS31006162      	2002	Q04	         7.6	
PRS31006162      	2002	Q05	         8.6	
PRS31006162      	2003	Q01	         5.1	
PRS31006162      	2003	Q02	         6.1	
PRS31006162      	2003	Q03	        10.2	
PRS31006162      	2003	Q04	         6.9	R
PRS31006162      	2003	Q05	         7.5	
PRS31006162      	2004	Q01	         0.1	
PRS31006162      	2004	Q02	        -2.4	
PRS31006162      	2004	Q03	         0.7	
PRS31006162      	2004	Q04	         4.9	
PRS31006162      	2004	Q05	         2.9	R
PRS31006162      	2005	Q01	         7.0	
PRS31006162      	2005	Q02	         3.5	R
PRS31006162      	2005	Q03	         3.2	
PRS31006162      	2005	Q04	        10.2	R
PRS31006162      	2005	Q05	         4.3	
PRS31006162      	2006	Q01	        -0.2	
PRS31006162      	2006	Q02	         0.3	
PRS31006162      	2006	Q03	         3.5	R
PRS31006162      	2006	Q04	         2.9	
PRS31006162      	2006	Q05	         3.1	
PRS31006162      	2007	Q01	         6.3	
PRS31006162      	2007	Q02	        11.2	R
PRS31006162      	2007	Q03	         4.8	R
PRS31006162      	2007	Q04	         5.9	
PRS31006162      	2007	Q05	         5.6	R
PRS31006162      	2008	Q01	        -0.4	
PRS31006162      	2008	Q02	        -5.5	R
PRS31006162      	2008	Q03	        -9.2	R
PRS31006162      	2008	Q04	       -20.4	R
PRS31006162      	2008	Q05	        -1.3	R
PRS31006162      	2009	Q01	       -15.7	
PRS31006162      	2009	Q02	         4.5	R
PRS31006162      	2009	Q03	        28.6	R
PRS31006162      	2009	Q04	        15.6	R
PRS31006162      	2009	Q05	        -5.2	R
PRS31006162      	2010	Q01	        12.9	R
PRS31006162      	2010	Q02	        12.3	R
PRS31006162      	2010	Q03	         4.8	
PRS31006162      	2010	Q04	         1.2	R
PRS31006162      	2010	Q05	        12.8	
PRS31006162      	2011	Q01	         3.4	
PRS31006162      	2011	Q02	        -4.3	
PRS31006162      	2011	Q03	         4.9	R
PRS31006162      	2011	Q04	        -0.7	
PRS31006162      	2011	Q05	         2.1	
PRS31006162      	2012	Q01	         2.6	
PRS31006162      	2012	Q02	        -1.0	
PRS31006162      	2012	Q03	        -2.5	R
PRS31006162      	2012	Q04	         1.7	
PRS31006162      	2012	Q05	         0.4	
PRS31006162      	2013	Q01	         4.0	
PRS31006162      	2013	Q02	         2.2	
PRS31006162      	2013	Q03	         1.5	
PRS31006162      	2013	Q04	         4.2	
PRS31006162      	2013	Q05	         1.8	R
PRS31006162      	2014	Q01	        -1.8	
PRS31006162      	2014	Q02	         5.1	R
PRS31006162      	2014	Q03	         0.3	
PRS31006162      	2014	Q04	        -2.1	
PRS31006162      	2014	Q05	         1.5	
PRS31006162      	2015	Q01	        -4.7	
PRS31006162      	2015	Q02	        -1.7	R
PRS31006162      	2015	Q03	        -1.2	
PRS31006162      	2015	Q04	        -4.4	
PRS31006162      	2015	Q05	        -2.0	
PRS31006162      	2016	Q01	        -0.1	R
PRS31006162      	2016	Q02	         2.9	R
PRS31006162      	2016	Q03	        -0.5	R
PRS31006162      	2016	Q04	         1.3	
PRS31006162      	2016	Q05	        -0.6	
PRS31006162      	2017	Q01	         0.1	
PRS31006162      	2017	Q02	         2.4	R
PRS31006162      	2017	Q03	        -3.6	
PRS31006162      	2017	Q04	         1.5	
